ok,status,ttft_s,e2e_s,mean_itl_s,n_tokens,is_overlap,error
1,200,0.001026459,0.001066690,0.000003042,10,0,
1,200,0.001099538,0.001169069,0.000002859,10,0,
1,200,0.001168616,0.001254329,0.000008046,10,0,
1,200,0.001026944,0.001113250,0.000008201,10,0,
1,200,0.000980620,0.001068649,0.000002866,10,0,
1,200,0.001163913,0.001267255,0.000010030,10,0,
1,200,0.001055567,0.001148073,0.000008871,10,0,
1,200,0.001033788,0.001123032,0.000002831,10,0,
1,200,0.000983154,0.001021536,0.000002911,10,0,
1,200,0.000984942,0.001074892,0.000008623,10,0,
1,200,0.000957413,0.001053591,0.000009186,10,0,
1,200,0.001090095,0.001129356,0.000002942,10,0,
1,200,0.001043264,0.001081498,0.000002864,10,0,
1,200,0.001085370,0.001122571,0.000002799,10,0,
1,200,0.001052691,0.001092008,0.000002968,10,0,
1,200,0.001122730,0.001192815,0.000002886,10,0,
1,200,0.001417585,0.001508820,0.000008452,10,0,
1,200,0.000817594,0.000906142,0.000008533,10,0,
1,200,0.001072065,0.001138698,0.000002828,10,0,
1,200,0.001313748,0.001353086,0.000002947,10,0,
1,200,0.000722557,0.000807558,0.000008257,10,0,
1,200,0.000799549,0.000887409,0.000008550,10,0,
1,200,0.000755893,0.000836847,0.000007791,10,0,
1,200,0.001162021,0.001200353,0.000002869,10,0,
1,200,0.001056054,0.001146461,0.000008649,10,0,
1,200,0.001137646,0.001226494,0.000002869,10,0,
1,200,0.001030327,0.001287684,0.000027146,10,0,
1,200,0.000712231,0.000800416,0.000008577,10,0,
1,200,0.000899569,0.000985281,0.000008180,10,0,
1,200,0.000925720,0.001002436,0.000005594,10,0,
1,200,0.001068737,0.001107811,0.000002919,10,0,
1,200,0.001123680,0.001209784,0.000008147,10,0,
1,200,0.001168080,0.001206619,0.000002841,10,0,
1,200,0.001010736,0.001098924,0.000002880,10,0,
1,200,0.001036588,0.001073971,0.000002797,10,0,
1,200,0.000844815,0.000935266,0.000008793,10,0,
1,200,0.000712261,0.000769426,0.000002867,10,0,
1,200,0.001178393,0.001226316,0.000003788,10,0,
1,200,0.000950642,0.001035553,0.000008005,10,0,
1,200,0.001067113,0.001158819,0.000008816,10,0,
1,200,0.001051403,0.001144781,0.000008815,10,0,
1,200,0.001086197,0.001124659,0.000002944,10,0,
1,200,0.001095600,0.001134536,0.000002950,10,0,
1,200,0.000978038,0.001102123,0.000002939,10,0,
1,200,0.001107729,0.001200709,0.000002961,10,0,
1,200,0.000740797,0.000966290,0.000002865,10,0,
1,200,0.000553221,0.000628924,0.000007289,10,0,
1,200,0.001054665,0.001119885,0.000002830,10,0,
1,200,0.000890707,0.000978826,0.000008462,10,0,
1,200,0.001118765,0.001212435,0.000008894,10,0,
1,200,0.001043461,0.001132843,0.000002942,10,0,
1,200,0.000878793,0.000916912,0.000002910,10,0,
1,200,0.001161617,0.001256061,0.000009062,10,0,
1,200,0.001005507,0.001043548,0.000002879,10,0,
1,200,0.000806278,0.000870971,0.000003071,10,0,
1,200,0.001350668,0.001439955,0.000008521,10,0,
1,200,0.001170333,0.001235899,0.000006087,10,0,
